valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.493,1942,0.984,['Bing Croby & Chorus'],0.363,367618,0.662,0,4dVWdILXSDNxZzi0cdOtyq,0.00108,1,0.662,-7.433,1,Old Glory,0,2/10/1942,0.209,56.736
0.615,1942,0.923,['Orchestra'],0.398,110271,0.702,0,6o41y9c6AH68P8MkROeCVo,0.678,8,0.778,-5.282,1,Star Spangled Rhythm,0,2/10/1942,0.042,95.377
0.894,1942,0.967,"['Walter Huston', 'James Cagney', 'Rosemary DeCamp', 'Jeanne Cagney']",0.76,105937,0.725,0,7r9705enrL3SvGbU3p5v08,0.00253,4,0.709,-6.601,1,I Was Born in Virginia,1,23/10/1942,0.17,84.039
0.84,1945,0.971,['S. Janaki'],0.53,199001,0.619,0,4g2FGclyaNEl87IK2OWruj,0.000332,6,0.659,-5.528,1,Shivane Ninna Neneye Namma,0,1/1/1945,0.0302,104.629
0.344,1945,0.551,['Audio-Rarities'],0.529,1054253,0.692,0,4iey1O8BM4CNXaXzBIwmal,0.00765,11,0.611,-9.696,1,Part-two,0,1/1/1945,0.36,128.583
0.699,1945,0.916,['Lata Mangeshkar'],0.321,250467,0.743,0,4prESOuhzF8a0An9B2g6K3,0.151,7,0.548,-8.495,0,Jaise Mera Roop Rangila,1,1/12/1945,0.0481,93.172
0.452,1948,0.734,"['Igor Stravinsky', 'Eugene Ormandy']",0.396,37187,0.714,0,66nrnIMpQI6FVP0Qgearcg,0.831,8,0.524,-9.311,1,Stravinsky: Le sacre du printemps (The Rite of Spring): Le sacre du printemps: The Adoration of the Earth: Procession of the Wise Elder,0,1948,0.0354,84.934
0.655,1949,0.861,['Lead Belly'],0.509,244920,0.82,0,3KGD5x2TeYqXieS6qdKRsr,0.536,4,0.676,-6.281,1,Skip To My Lou,0,1949,0.559,100.845
0.45,1949,0.862,['Lead Belly'],0.606,136427,0.635,0,3evHKPk77LYmuZAsHR0sd8,9.52E-05,3,0.698,-5.835,1,I Will Be So Glad When I Get Home,0,1949,0.142,116.846
0.744,1949,0.932,['Shamshad Begum'],0.345,210373,0.717,0,3o7HZauU6mj7UFO4dHUt0g,0.0317,2,0.894,-12.917,1,Woh Door Base Mere Sajna,0,31/12/1949,0.0964,76.781
0.613,1950,0.00413,['Alex Guesta'],0.773,240000,0.979,0,1jDpI8w91qm1IaZdsXugyI,0.447,10,0.574,-3.632,0,Babarabatiri - Alex Guesta Tribal Mix,1,1950,0.114,124.02
0.611,1951,0.972,"['Vincenzo Bellini', 'Vittorio Gui', 'Orchestra Sinfonica e Coro di Torino della RAI']",0.482,60840,0.852,0,2S4wFuRcYClfegJYn9CxIJ,0.928,9,0.482,-10.023,0,Guerre ! Guerre ! Le galliche selve,0,1951,0.0469,96.317
0.758,1951,0.386,"['ImpÃ©rio Pedreirense', 'serginho do porto']",0.534,364066,0.741,0,2ZwqOwtR3xVCXFE0bn805v,0,0,0.784,-7.669,1,"As Crias da Alegria,",0,1951,0.172,141.841
0.343,1951,0.895,"['N .T. Rama Rao', 'S. V. Ranga Rao', 'Padmanabham', 'Malathi']",0.52,137947,0.864,0,2dWSESrI4XPmE9R2AA0QX0,0.708,7,0.756,-5.887,1,Pathala Bhairavi - Dialogues,0,1/12/1951,0.495,97.452
0.428,1952,0.991,"['Vincenzo Bellini', 'Maria Callas', 'Giuseppe Di Stefano', 'Piero Campolonghi', 'Robert Silva', 'Tanis Lugo', 'Ignacio Rufino', 'Rosa Rimoch', 'Palacio de Bellas Artes Chorus', 'Palacio de Bellas Artes Orchestra', 'Guido Picco']",0.235,241720,0.727,0,2Jrd9D0BlBRJ7cjPZSn5O0,0.0426,11,0.676,-11.99,1,I puritani: Act III: Vieni fra queste braccia (Arturo),1,1952,0.368,76.032
0.017,1952,0.627,['Unspecified'],0.306,56893,0.952,0,2MQVY6olDFoVIVxetiRwat,0.851,10,0.516,-8.798,1,"12 Miles Out - 48' Deep, Drum Fish (Bastard Trout), Atl.",0,1/1/1952,0.0546,88.744
0.968,1952,0.957,['Primitivo Y Su Combo'],0.647,156000,0.7,0,2YjiGExatCRmqSAmmTXaro,0.818,0,0.577,-5.65,1,Ropa Zapato Casa y Comida,0,5/5/1952,0.178,135.491
0.026,1953,0.000894,['Unspecified'],0.236,125813,0.869,0,20gDT4yon5CA89TCopljhe,0.098,7,0.783,-17.374,1,"Location Sounds - Taxi Trip, through Traffic to Airport",0,1/1/1953,0.0996,111.414
0.554,1954,0.279,"['Duke Ellington', 'Clark Terry', 'Willie Cook', 'Cat Anderson', 'Ray Nance', 'Quentin Jackson', 'Britt Woodman', 'George Jean', 'Jimmy Hamilton', 'Rick Henderson', 'Russell Procope', 'Paul Gonsalves', 'Harry Carney', 'Wendell Marshall', 'Dave Black']",0.55,218773,0.693,0,0PqN6HgTeeeQsSpF09POrH,0.0182,10,0.945,-16.046,0,Isle of Capri Mambo,0,8/2/1954,0.0621,104.822
0.962,1954,0.924,['Jackson Do Pandeiro'],0.69,162834,0.728,0,0S4hyg8QsOsHuOiyLzhicG,1.68E-05,4,0.559,-7.275,1,Cremilda,3,1/12/1954,0.0418,87.696
0.559,1954,0.877,['Al Haig Quartet'],0.264,285760,0.656,0,0SU1jrrtLpOI96ICamXvBg,0.932,5,0.451,-13.482,0,The Man I Love,0,27/12/1954,0.0308,131.572
0,1954,0.99,"['Sergei Rachmaninoff', 'Arthur Rubinstein', 'Fritz Reiner']",0,8853,0.694,0,0Yu1hwkNgqwklv8JJlI3Et,0.957,2,0.47,-9.515,1,"Rhapsody on a Theme of Paganini, Op. 43: Introduction",0,1954,0,0
0.049,1954,0.232,['Louie Bellson'],0.298,234640,0.883,0,0bOquysB9hqPbv7ezgqV1r,0.764,2,0.446,-15.05,1,A Pearl for Louie,1,1/1/1954,0.124,85.663
0.645,1955,0.696,['Louis Armstrong'],0.54,341827,0.758,0,1wRo93oZms96Sbke8Co4a6,0.581,8,0.909,-10.17,1,Muskrat Ramble - Live at Concertgebouw,5,1955,0.086,106.285
0.795,1955,0.798,['Ã‰dith Piaf'],0.6,205533,0.687,0,2rZYAOq3TwbNKdaRGyZap7,0,7,0.696,-8.734,1,Bravo pour le clown - Live Ã  L'Olympia 1955,3,1955,0.915,102.646
0.809,1956,0.829,['Jimmy Smith'],0.368,574973,0.817,0,0gCgrcramIDum9zNWq5U3t,0.861,5,0.872,-11.161,0,Sweet Georgia Brown - Live At Club Baby Grand/1956 / Remastered 2007 / Rudy Van Gelder Edition,6,1/1/1956,0.0461,154.085
0.696,1957,0.888,['Sabu'],0.693,369200,0.767,0,1d39Nce0j9qewOqZ7J0CRt,0,8,0.473,-14.387,0,Billumba-Palo Congo,15,1957,0.454,175.535
0.821,1957,0.164,['Groovie Ghoulies'],0.38,114653,0.702,0,3JN2BnW14axPzONo6HDmKY,2.46E-06,9,0.421,-11.502,0,Flying Saucer Rock n' Roll,8,1957,0.0387,186.775
0.964,1957,0.267,"['Joe Maphis', 'Larry Collins']",0.522,159707,0.853,0,7xDEoCUKImQH7Zlh2mK7an,0.874,6,0.801,-8.948,0,Flying Fingers (with Larry Collins),8,1957,0.0455,173.522
0.975,1958,0.637,['Percy Faith & His Orchestra & Chorus'],0.696,81000,0.716,0,1WlZGNgsaZQBaXFZ0FIKdr,0,2,0.833,-11.077,1,"Mr. Touchdown, U.S.A.",6,24/9/1958,0.0401,133.315
0.049,1959,0.586,"['Fred Waring', 'The Pennsylvanians']",0.241,89027,0.708,0,035REWkbDx1hCTXLGJYry7,0.000507,0,0.633,-13.355,1,Opening,7,1/1/1959,0.119,100.428
0.843,1959,0.81,['Sonny Boy Williamson II'],0.55,173373,0.612,0,1kAeqj2uXgP1duSD4LTH0P,0.000132,7,0.512,-11.674,1,Let Me Explain,7,1959,0.0512,134.492
0.945,1960,0.763,['Johnny Hallyday'],0.532,129947,0.69,0,0IGAYgRjnQkzpZ2eIe6fco,7.60E-05,4,0.497,-10.552,1,"Souvenirs, souvenirs",36,31/10/1960,0.0603,93.384
0.968,1960,0.442,['Los Teen Tops'],0.586,138867,0.754,0,0JGoTHaHFlvHJR1nF3mxdX,0,7,0.436,-11.236,1,Confidente de Secundaria - High School Confidential,19,1960,0.0386,99.35
0.888,1960,0.401,['Los Teen Tops'],0.425,136133,0.818,0,0d4Sw6JRooBtIBtTd0FQ80,0,9,0.616,-11.495,1,Buen Rock Esta Noche - Good Rockin' Tonight,19,1960,0.0568,94.795
0.965,1961,0.467,['The Moontrekkers'],0.525,112427,0.964,0,0gWELc0aRA68fX44k3I1fo,0.852,0,0.425,-4.513,1,John Browns Body,7,1/1/1961,0.0404,158.812
0.86,1961,0.761,['Carla Thomas'],0.498,145960,0.608,0,1zWfRYPohnQkVu5UcfQiF8,0.00252,7,0.864,-8.362,0,Dance with Me,9,1961,0.0305,143.715
0.654,1961,0.932,['Dick Gregory'],0.56,217173,0.725,0,2Fk7GUpHsDG1lQFWQj8k8z,2.74E-05,1,0.691,-11.888,0,Commentary on Affairs Political,6,1961,0.934,107.281
0.957,1963,0.507,['Martha Reeves & The Vandellas'],0.688,152040,0.788,0,4GVdX8wx0Wtm5ZPjkkftzJ,0.0116,5,0.42,-6.599,1,Mockingbird,17,1963,0.0327,117.095
0.703,1963,0.155,"['Little Joe', 'The Latinaires', 'Johnny Hernandez', 'Bobby Butler', 'Jose Maria De Leon Hernandez']",0.457,164400,0.628,0,57RI3HVIpC2D7e4UgHPTuT,6.07E-06,0,0.639,-4.985,1,Your Precious Love,11,1/6/1963,0.0325,98.007
0.831,1963,0.758,['Connie Francis'],0.617,142293,0.642,0,1B55nO2Mz6xusn3JfFq9Vx,0.000167,9,0.801,-9.579,0,Vacation,18,1/10/1963,0.0514,143.367
0.718,1963,0.69,['James Brown'],0.487,125427,0.72,0,5P9LuMJfqHNWDH40IbFs2u,0,7,0.594,-7.577,1,"I'll Go Crazy - Live At The Apollo Theater, 1962",16,1/5/1963,0.279,85.349
0.34,1964,0.29,['Jerry Lee Lewis'],0.286,307040,0.96,0,2L8QMbzt6ivEdQ3aQIJ8cK,0.000326,5,0.926,-8.585,1,"Whole Lotta Shakin' Goin' On - Live At The Municipal Auditorium, Birmingham, Alabama/1964",18,1/7/1964,0.178,91.464
0.731,1964,0.853,['The Dubliners'],0.565,184227,0.681,0,6n7u0bVArdqIWfvhmMzEVU,0.00358,0,0.871,-7.631,1,Mrs McGrath,18,1/1/1964,0.123,119.003
0.865,1964,0.773,['The Dillards'],0.494,202773,0.656,0,0oyRjMnQJUf3dV4Dgsjz7n,0,2,0.848,-11.411,1,"Never See My Home Again - Recorded at the Mecca, Los Angeles",11,1964,0.259,133.567
0.864,1964,0.763,"['Eddie Palmieri', 'Ismael Quintana']",0.496,214160,0.811,0,3mmKne4HkfYjExiU79Iu1A,0.211,4,0.427,-7.851,0,Oyelo Que Te Conviene,16,31/12/1964,0.0442,112.233
0.803,1964,0.32,['The Beach Boys'],0.393,151893,0.936,0,6ap1Nl5w7S8Tk81AH2fmib,0,4,0.573,-5.816,1,Long Tall Texan - Live / 2001 Remastered,13,19/10/1964,0.151,191.225
0.974,1964,0.114,['The Dillards'],0.359,139853,0.771,0,1APFjm0v2FlbjAn7bb4i0H,0.0251,7,0.965,-12.672,1,"Black-Eyed Susie - Recorded at the Mecca, Los Angeles",11,1964,0.0753,157.132
0.703,1965,0.823,"['Judy Garland', 'Liza Minnelli']",0.406,71507,0.892,0,2y8FUgN5jSswSgjJaQlBGD,0,0,0.968,-12.821,1,Together (Wherever We Go) - Live At The London Palladium/1964,18,25/7/1965,0.643,129.078
0.649,1965,0.0716,['Otis Redding'],0.704,126960,0.67,0,36HqHHtbDtjdbzFtVWL3nM,3.81E-06,4,0.69,-6.323,1,"Respect - Live at the Whisky a Go Go, 1968; 2008 Remaster",20,15/9/1965,0.0882,120.119
0.493,1965,0.806,['Bob Dylan'],0.609,162333,0.637,0,3vcyuR1o2d4tqa0qzQyaoA,0,7,0.91,-7.951,1,"Spanish Harlem Incident - Live at Philharmonic Hall, New York, NY - October 1964",17,1/1/1965,0.408,120.295
0.902,1965,0.202,['The Beach Boys'],0.707,175543,0.702,0,4oHcibzmLfFfl1wLEAjLhY,0,9,0.607,-5.176,1,Alley Oop - Remastered,16,8/11/1965,0.0427,134.453
0.692,1965,0.032,['The Yardbirds'],0.362,329667,0.879,0,76zGrBucUJP892GPiLAPbG,0,2,0.42,-12.298,0,"Respectable - Live at the Marquee Club, 1964 - 2015 Remaster",19,1965,0.0477,144.416
0.788,1965,0.0382,['Otis Redding'],0.558,274867,0.841,0,7mmc32R3hv89kIImLiYehn,5.26E-06,11,0.58,-7.303,0,"(I Can't Get No) Satisfaction - Live at the Whisky a Go Go, 1968; 2008 Remaster",20,15/9/1965,0.128,88.708
0.577,1965,0.926,['Bill Cosby'],0.438,226373,0.746,0,7o49CaxAtiydyI5oMDT6BE,0,1,0.786,-14.337,1,Baby,13,1965,0.924,85.178
0.96,1965,0.345,['The Animals'],0.544,140307,0.759,0,2AXxfMnNmRlmXuTg3oHMv0,1.03E-06,9,0.502,-5.941,1,Baby Let Me Take You Home,12,1/2/1965,0.0369,140.143
0.227,1965,0.795,"['Judy Garland', 'Liza Minnelli']",0.157,192347,0.677,0,2C1xirIAgyY8Pus1e6ij7c,0.824,8,0.757,-12.57,1,"Overture: Over The Rainbow/Never Will I Marry/What Now, My Love/Liza (All The Clouds'll Roll Away)/The Travelin' Life/Smile/The Man That Got Away - Live At The London Palladium/1964",18,25/7/1965,0.124,86.554
0.934,1965,0.665,['Elvis Presley'],0.472,115253,0.835,0,30m5hPJW3IVpKzEyEw7Pu4,0,0,0.443,-11.914,1,The Meanest Girl in Town,18,1/3/1965,0.0616,89.833
0.631,1965,0.94,['Bill Cosby'],0.525,230360,0.679,0,4cwW3QE1FtL0pSW4iCM9Ou,0,7,0.883,-13.695,0,Driving in San Francisco,13,1965,0.925,106.642
0.961,1965,0.382,['Jimmy Page'],0.538,120974,0.748,0,5YCo1e4Rx6fZscMOS3rlQi,0.0159,0,0.613,-7.03,1,She Just Satisfies,19,1965,0.0314,143.824
0.433,1965,0.082,['Pete La Roca'],0.287,542160,0.712,0,079vYpcip9XNUrYzjL95XR,0,11,0.539,-8.551,1,Malaguena - Remastered 2004,17,1965,0.0522,66.283
0.463,1966,0.533,['Ike & Tina Turner'],0.17,206493,0.874,0,1QpFBIMJ4DtRZaNlRoPulY,0.000492,7,0.663,-3.505,1,I'll Never Need More Than This,19,1/1/1966,0.049,173.853
0.961,1966,0.162,['Ramsey Lewis Trio'],0.675,297333,0.719,0,5qoXJYckZrMKlcfmJaQoiZ,0.0125,7,0.891,-11.786,1,"A Hard Day's Night - Live At The Lighthouse, Hermosa Beach, CA.,1965",20,1/4/1966,0.0298,126.852
0.518,1966,0.273,['Bob Dylan'],0.281,443240,0.76,0,7uWTeIyUhpAsx3TVMsiPFj,0,11,0.901,-9.017,0,"Ballad of a Thin Man - Live at Royal Albert Hall, London, UK - May 26, 1966",19,22/6/1966,0.0655,183.814
0.45,1966,0.000808,['The Rolling Stones'],0.349,173947,0.936,0,3JP7pG7iUAphvCQqrVDHEJ,0.00331,2,0.764,-9.109,1,Under My Thumb - Live,20,10/12/1966,0.126,145.821
0.431,1966,0.414,['Bob Dylan'],0.233,386560,0.871,0,3QQbtAYn54MhqRlANFLaCS,0.00118,4,0.662,-7.325,1,"I Don't Believe You (She Acts Like We Never Have Met) - Live at Royal Albert Hall, London, UK - May 26, 1966",18,22/6/1966,0.173,170.202
0.639,1966,0.321,['Bob Dylan'],0.449,244560,0.81,0,3d6kj2EyoSn7SiAUzO8VrC,0.000258,2,0.932,-9.346,1,"Leopard-Skin Pill-Box Hat - Live at Royal Albert Hall, London, UK - May 26, 1966",18,22/6/1966,0.0891,108.391
0.344,1966,0.949,['Bill Cosby'],0.551,906707,0.604,0,1JSZuv2aKWs4eZVT70YmT5,0,6,0.721,-12.264,1,Tonsils,13,1966,0.936,124.325
0.73,1966,0.0462,['Love'],0.446,1137707,0.813,0,2QlYzLqs0IPJsz3QyLp3js,0.0709,4,0.832,-9.576,1,Revelation - Mono Version,25,1/11/1966,0.0492,153.443
0.384,1966,0.965,['Bill Cosby'],0.569,196560,0.698,0,11mIfRgR8D5yvBlJvC45lU,0,6,0.947,-11.577,1,The Playground,13,1966,0.944,124.75
0.394,1966,0.433,['Bob Dylan'],0.267,247600,0.849,0,34FU0dnUE4TmUS5JR1nB7g,0.000426,9,0.763,-9.772,1,"One Too Many Mornings - Live at Royal Albert Hall, London, UK - May 26, 1966",18,22/6/1966,0.127,168.297
0.792,1967,0.285,['GÃ¡bor SzabÃ³'],0.558,293320,0.618,0,21wICbvP47bbiQ93r7J6op,0.273,0,0.957,-11.924,1,"The Beat Goes On - Live At The Jazz Workshop, Boston/1967",24,24/8/1967,0.0984,149.279
0.758,1967,0.0411,['Traffic'],0.665,259333,0.678,0,2xNqMavNf2oFvriWPkfGxc,0.00779,9,0.653,-10.969,1,Heaven Is In Your Mind,21,1967,0.0439,90.244
0.679,1967,0.333,['Frankie Valli'],0.47,163773,0.798,0,3LfUka6X3IR6NbJ1VcG8Vd,0.00205,7,0.448,-7.536,1,My Funny Valentine,21,1967,0.118,97.513
0.6,1967,0.61,"['Frank Zappa', 'The Mothers Of Invention']",0.486,168453,0.671,0,5bc2EQr5JuBix93KjmjHKG,0.00676,2,0.546,-10.27,1,America Drinks & Goes Home,20,26/5/1967,0.0738,119.363
0.398,1967,0.147,['Sonny & Cher'],0.474,217067,0.701,0,2ObMuepqvx8HsJ8Ye5ItPF,0,10,0.51,-6.752,1,What Now My Love - Single Version,21,1/8/1967,0.0314,109.063
0.944,1967,0.692,['El Palomo Y El Gorrion'],0.754,147160,0.678,0,6O569FfZsfdNxSUzlCqBw1,0.00129,9,0.433,-6.215,1,Te He De Amar Y Te He De Amar,21,1/1/1967,0.0347,119.144
0.927,1967,0.0177,['The Yardbirds'],0.498,196800,0.607,0,1qIGDhKRUqRMQXGaewJFSB,0.0889,0,0.465,-10.281,1,Smile on Me - 2002 Stereo Mix; 2003 Remaster,21,10/7/1967,0.0344,139.229
0.523,1968,0.11,['Deep Purple'],0.332,313667,0.716,0,6f3BbYvThfGpJPMSUyjtBQ,0.906,2,0.43,-9.546,0,Wring That Neck,18,1/10/1968,0.0695,143.4
0.333,1968,0.272,['Chad & Jeremy'],0.446,194907,0.735,0,1GrfixDWZyVetxZkxyucRP,0.00311,6,0.573,-5.753,0,Paxton Quigley's Had The Course,27,1/7/1968,0.0367,104.882
0.961,1968,0.214,['Sly & The Family Stone'],0.571,164693,0.765,0,1XlwLsCoeLsHiNgIq7deXZ,0.0002,7,0.641,-10.712,1,Dynamite!,21,1968-09,0.0386,137.58
0.751,1968,0.478,['The Delfonics'],0.381,156800,0.73,0,3AkrMid9xl55qnGMlkIXUX,0,0,0.576,-6.675,1,You Are Gone,18,1968,0.0294,95.117
0.42,1968,0.304,['The Millennium'],0.507,201307,0.704,0,4p04W5juc1blufP3ITKL0V,3.59E-05,9,0.585,-11.44,1,It's You,22,1968,0.0423,100.423
0.938,1968,0.377,['The Byrds'],0.487,108933,0.673,0,72UM6KZ1Vzp3KCPpkcM0JU,0.032,9,0.629,-10.102,1,Old John Robertson,22,15/1/1968,0.0409,110.107
0.829,1968,0.00392,"['Johnny Cash', 'Carl Perkins']",0.564,92533,0.662,0,0iv3ZjuVoLHypV5yRTzsPy,0.817,10,0.66,-17.628,1,"The Old Spinning Wheel - Live at Folsom State Prison, Folsom, CA (2nd Show) - January 1968",21,2/5/1968,0.0722,109.37
0.482,1968,0.77,['Nina Simone'],0.409,168053,0.603,0,76qdFqqgfv2GkgtTs0DJ5f,1.65E-06,0,0.844,-11.957,1,The Backlash Blues - Remastered,23,1968,0.201,172.975
0.232,1968,0.194,['The West Coast Pop Art Experimental Band'],0.359,320933,0.82,0,5ipkHrtvG4IsAXCpxZVFuq,0.0446,2,0.409,-11.238,0,Watch Yourself,21,1968,0.0992,146.889
0.963,1969,0.155,['The Beach Boys'],0.665,173733,0.704,0,3qlVEv0Qtd6jVVjXQCKPZv,0.000515,2,0.615,-7.268,1,Bluebirds Over The Mountain - Remastered,23,10/2/1969,0.0333,127.477
0.747,1969,0.617,['Johnny Cash'],0.49,184853,0.644,0,6oITpHnMfc7R7wTLGvrjWD,0.000264,10,0.891,-11.052,1,"San Quentin (Reprise) - Live at San Quentin State Prison, San Quentin, CA - February 1969",28,4/6/1969,0.593,167.215
0.855,1969,0.749,['Merle Haggard'],0.65,155120,0.748,0,78ABaDjslOBXsUJZ27AJsr,1.56E-05,8,0.862,-4.984,1,"Workin' Man Blues - Live In Muskogee, Oklahoma/1969",21,1/1/1969,0.101,116.174
0.284,1969,0.524,['Quincy Jones'],0.5,235693,0.978,0,7J2CzAvOO96WH71WWr6KDw,3.81E-05,9,0.624,-6.424,1,"Getta Bloomin' Move On! (The Self Preservation Society) - From ""The Italian Job"" Soundtrack",33,1/1/1969,0.549,127.824
0.278,1969,0.0576,['The Moody Blues'],0.288,83573,0.802,0,6r1gr00GkBaSsrRxIBF3Om,0.817,4,0.684,-7.452,0,Eyes Of A Child II,21,21/11/1969,0.0461,81.924
0.908,1969,0.347,['Johnny Cash'],0.38,204027,0.796,0,5xfAHSSY8F4hM8hLS3cY2D,0.000156,10,0.972,-10.525,1,"Wreck of the Old 97 - Live at San Quentin State Prison, San Quentin, CA - February 1969",23,5/6/1969,0.18,135.559
0.633,1969,0.445,['Allman Brothers Band'],0.257,257334,0.841,0,021ObBt0Daq76X1zsgtr88,0.0985,9,0.841,-10.1,1,Every Hungry Woman - 1973 Beginnings Mix,20,1969,0.0773,195.138
0.923,1969,0.749,['LebrÃ³n Brothers'],0.565,263129,0.85,0,2rhM61WyPqXKDIOum1gfeG,0.00143,7,0.622,-3.773,1,Lo Tuyo Llegara,28,1/1/1969,0.079,90.698
0.768,1969,0.612,"['Johnny Cash', 'June Carter Cash']",0.548,203000,0.799,0,7ryGtzNkNTZBfzpyvKhH16,0.000135,1,0.978,-8.26,1,"Jackson - Live at San Quentin State Prison, San Quentin, CA - February 1969",24,5/6/1969,0.14,132.075
0.169,1969,0.19,['The Who'],0.383,420737,0.744,0,2JfJkTJOOBP5ZF7dp3XFr3,0.000355,7,0.736,-9.484,1,Overture - Live / Including Introduction,22,23/5/1969,0.123,122.772
0.12,1969,0.0854,['The Who'],0.153,471814,0.937,0,5xd48NbTyx29Y4GINdGOtf,0.0365,0,0.947,-5.946,1,"See Me, Feel Me / Listening To You - Live",24,23/5/1969,0.188,97.494
0.714,1969,0.0781,['Allman Brothers Band'],0.57,309869,0.81,0,42yF0PmJeM7jsa2UM1j8yE,0.16,7,0.631,-10.562,1,Black Hearted Woman,19,4/11/1969,0.046,111.025
0.735,1969,0.357,['Allman Brothers Band'],0.43,144731,0.645,0,0KzDYJDGyiwJpguqhWFrEN,0.941,10,0.603,-11.583,1,Don't Want You No More,19,4/11/1969,0.0444,134.772
0.805,1970,0.486,"['Blood, Sweat & Tears']",0.384,155507,0.647,0,628N4ZiJ13gH5oIv82SI45,0.687,11,0.781,-13.051,0,Lucretia's Reprise,23,1970-09,0.0642,110.251
0.616,1970,0.248,['Shirley Bassey'],0.667,187773,0.7,0,0kLDwHxBaqtQbMuf1HEERK,1.23E-05,9,0.656,-8.595,0,Spinning Wheel - 1994 Remaster,32,1970,0.0956,110.134
0.508,1970,0.0333,['The Rolling Stones'],0.401,227120,0.743,0,3ah8SdDswfKAL0upDzf7sO,0.253,7,0.705,-8.37,1,Stray Cat Blues - Live,26,4/9/1970,0.0522,84.056
0.445,1970,0.803,['Yusuf / Cat Stevens'],0.372,200667,0.788,0,5xFiHCMxXX2tleDnenzeHp,0,7,0.983,-8.591,1,"Where Do The Children Play? - Live On The Majikat Earth Tour, 1976",28,23/11/1970,0.0433,138.723
0.643,1970,0.311,['Joe Cocker'],0.461,286507,0.951,0,5RbTzIWVX3XHNNePyho4wg,0.000505,5,0.946,-6.458,0,The Letter - Live At The Fillmore East/1970,23,1/8/1970,0.268,90.339
0.828,1970,0.0216,['Paul McCartney'],0.638,147853,0.828,0,3FsONju3j1kmsCRbjcM0BX,0.894,0,0.69,-8.243,1,Hot As Sun - Live At Glasgow / 1979 / Remastered 2011,24,17/4/1970,0.0683,121.703
0.729,1970,0.331,['Elvis Presley'],0.365,165707,0.724,0,1QNaUHSiJQa80izo9qd5WI,0.0126,11,0.901,-10.19,1,Sweet Caroline - Opening Night,31,11/11/1970,0.13,147.909
0.308,1970,0.0171,"['The Who', 'Andy Macpherson', 'Jon Astley']",0.505,500680,0.857,0,3YGfM6Vsn6q80hk5Id3t3U,0.00974,2,0.872,-7.745,1,Magic Bus - 40th Anniversary Version - Live At Leeds,19,16/5/1970,0.187,95.641
0.385,1970,0.00956,['The Who'],0.328,474933,0.915,0,6KiPdzaKLa39U8N4uVwc39,0.0368,9,0.803,-9.261,1,Amazing Journey / Sparks - Live / Medley,24,16/5/1970,0.0517,137.029
0.711,1970,0.145,['Sly & The Family Stone'],0.741,164533,0.873,0,3NQxA1W7mPHFZMvMPMao17,0.0436,7,0.476,-10.739,1,M'Lady,18,21/11/1970,0.0531,125.427
0.501,1970,0.000128,['The Rolling Stones'],0.273,246413,0.866,0,095WtNlSHE8TMB2gQ1fdTx,0.79,11,0.961,-7.598,1,Street Fighting Man - Live,25,4/9/1970,0.0347,134.891
0.0308,1970,0.672,['The Doors'],0.28,160040,0.876,0,23IkMPBpKO2blTV2WzQfI8,0.00161,4,0.949,-21.882,0,House Announcer - Live,25,20/7/1970,0.484,131.923
0.562,1970,0.44,['Stevie Wonder'],0.274,194933,0.628,0,6FWFb4tl0cnoGRIZvo51Hl,0.0302,9,0.679,-9.421,1,Heaven Help Us All,24,7/8/1970,0.0357,176.163
0.741,1971,0.168,['Allman Brothers Band'],0.512,227893,0.682,0,4aoWVIe8w3ZFd2vxtUSaeH,0.00135,7,0.683,-9.778,1,Trouble No More - Live At The Fillmore East/1971/First Show,21,1971-07,0.0385,142.2
0.54,1971,0.221,['The Rolling Stones'],0.33,232533,0.895,0,2TgVLVuBUBp8Dc6tER4mg4,0.737,5,0.408,-3.435,1,Sway - 2009 Mix,26,23/4/1971,0.0399,144.945
0.81,1971,0.0112,['Black Oak Arkansas'],0.392,334107,0.787,0,2P11L3x2Qkw5kq7RXAUtq7,0.378,11,0.971,-10.496,0,When Electricity Came To Arkansas,26,1971,0.0799,122.026
0.395,1971,0.055,['The Who'],0.426,194307,0.975,0,5IO4w8NjPM5IHzAYtvX3T9,0.225,9,0.893,-8.002,1,(I'm A) Road Runner - Live,26,14/8/1971,0.0784,122.26
0.613,1971,0.426,['Marvin Gaye'],0.294,241627,0.615,0,0UICeCJLKzFSQ8xA7UvyUv,0.00226,9,0.564,-11.916,0,Save The Children - Detroit MIx,28,21/5/1971,0.043,107.821
0.597,1971,0.508,['Elton John'],0.355,370427,0.925,0,6mVRyHTk2P190llXw7EXdH,0.000476,0,0.689,-7.072,1,Can I Put You On - UK-Release Mix,22,12/3/1971,0.0739,151.95
0.23,1971,0.817,['Pink Floyd'],0.393,201800,0.687,0,4AXnlX147O241EdBdAkulL,2.52E-05,7,0.767,-14.499,1,Bike,24,14/5/1971,0.187,114.547
0.426,1971,0.0374,['Janis Joplin'],0.362,407293,0.887,0,4HL3bZ2m5O9Ygwk4CF2S3h,0.00332,9,0.432,-9.936,1,"Tell Mama - Live at CNE Stadium, Toronto, Canada - June 1970",29,11/1/1971,0.456,156.428
